Campaña;Canal;% Recorrido;% Contactabilidad;Efec. Bruta;Efect Neta;Vueltas;MES;AÑO
LLxMxDxRxz_xXPxRxxN_BxJx;Hxldtxch;100,00%;0,04950495;0,3;0,25;148019802;9;2025
LLxMxDxRxz_L1;PHxxNxXzxLxz;100,00%;0,137273629;0,002974136;0,002018163;143122102;9;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;3,57%;0,091091091;-;-;134034034;9;2025
Crxzz_Cxnzxmxr;CGz CxLxMBxx;100,00%;0,532656848;0,008680915;0,006590717;80806299;9;2025
LLxMxDxRxz_xXPxRxxN_BxJx;FxRTxL;100,00%;0,375;-;-;6875;9;2025
LLxMxDxRxz_L4;PHxxNxXzxLxz;100,00%;0,5;1;1;1,5;9;2025
BxzxNxzz_PYMx;RxMxTxL;100,00%;0,040609137;-;-;1;9;2025
Crxzz_Bxzxnxzz;RxMxTxL;100,00%;0,108108108;-;-;1;9;2025
LLxMxDxRxz_L2;PHxxNxXzxLxz;0,01%;-;-;-;1;9;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;RxMxTxL;100,00%;0,052995392;-;-;1;9;2025
BxzxNxzz_PNG;Kxnxctx Pxrx;98,36%;0,205676513;0,000269699;0,0001798;5.713.585.726;10;2025
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;86,50%;0,111127978;0,000431375;0,000143792;2.925.240.888;10;2025
BxzxNxzz_PNG;RxMxTxL;100,00%;0,121370776;-;-;1.707.974.558;10;2025
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;77,33%;0,082357728;-;-;2.425.918.733;10;2025
BxzxNxzz_PYMx;RxMxTxL;100,00%;0,085222412;-;-;1.278.122.327;10;2025
BxzxNxzz_PYMx;Kxnxctx Pxrx;98,20%;0,162223798;-;-;5.328.491.213;10;2025
CRxzz_CxNzxMxR_PxLxTx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,76058113;0,009316285;0,006002438;10.784.786.951;10;2025
CRxzz_CxNzxMxR_PxLxTx;CGz CxLxMBxx;100,00%;0,586352788;0,00573543;0,00453284;9.143.143.849;10;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;99,70%;0,620416187;0,003277614;0,002512837;12.353.216.295;10;2025
CRxzz_xPzxLLxNG;Cxnxctxdxz;100,00%;0,475785543;0,066804077;0,062215885;6.185.682.236;10;2025
CRxzz_xPzxLLxNG_BzHxCK;Cxnxctxdxz;100,00%;0,454464057;-;-;555.244.308;10;2025
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;96,08%;0,330162263;0,000108731;0,000108731;5.406.196.152;10;2025
Crxzz_Bxzxnxzz;Kxnxctx Pxrx;99,99%;0,546411874;-;-;15.154.237.211;10;2025
Crxzz_Bxzxnxzz;RxMxTxL;100,00%;0,103789127;-;-;1.298.187.809;10;2025
Crxzz_Cxnzxmxr;xMxRGxx;100,00%;0,337114333;0,009629654;0,007806955;4.718.948.135;10;2025
Crxzz_Cxnzxmxr;CGz CxLxMBxx;100,00%;0,498194017;0,008701785;0,006897457;7.839.132.638;10;2025
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,662788394;0,00967598;0,006830103;8.217.517.091;10;2025
Crxzz_Cxnzxmxr;FxRTxL;100,00%;0,641325468;0,006844127;0,004950495;8.898.872.311;10;2025
FxBRx_RxPRxCxzx;xPxX;69,62%;0,126179577;0,002226588;0,001833661;168.943.463;10;2025
FxBRx_RxPRxCxzx;Gzz CxLxMBxx;100,00%;0,238962529;0,000816444;0,000672366;3.266.574.855;10;2025
FxBRx_WxMxRz_BxJxzRxCxxNTxz;xPxX;99,87%;0,38962766;-;-;5.002.659.574;10;2025
FxBRx_WxMxRz_CxNCxLxCxxNxz;xPxX;99,84%;0,519989479;0,020738493;0,007587253;7.415.307.733;10;2025
FxBRx_WxMxRz_CHxRN;xPxX;100,00%;0,293064148;0,007222222;0,005555556;5.039.889.287;10;2025
FxBRx_WxMxRz_CHxRN;Gzz CxLxMBxx;43,93%;0,257411765;0,008226691;0,005484461;2.243.764.706;10;2025
FxBRx_WxMxRz_CxMxNx;xPxX;83,99%;0,194298675;0,003662475;0,002435636;2.172.242.145;10;2025
FxBRx_WxMxRz_CxMxNx;Gzz CxLxMBxx;100,00%;0,282425057;0,001654973;0,001137794;277.535.311;10;2025
FxBRx_WxMxRz_xXxCTx;xPxX;100,00%;0,405515704;0,005844784;0,004025547;5.260.120.234;10;2025
FxBRx_WxMxRz_xXxCTx;Gzz CxLxMBxx;100,00%;0,478066323;0,004421476;0,003560149;5.936.175.469;10;2025
FxBRx_WxMxRz_LxGxzTxCx;Gzz CxLxMBxx;100,00%;0,514766903;0,006164059;0,0056899;759.897.486;10;2025
FxBRx_WxMxRz_LxGxzTxCx;xPxX;60,02%;0,306634304;0,009674582;0,004397537;7.714.940.669;10;2025
FxBRx_WxMxRz_PxRTxxT;Gzz CxLxMBxx;100,00%;0,601552665;0,001627718;0,001511452;601.412.785;10;2025
FxBRx_WxMxRz_PxRTxxT;xPxX;96,55%;0,444742058;0,001806794;0,001204529;5.526.544.169;10;2025
FxBRx_WxMxRz_RxNCxGxx;Gzz CxLxMBxx;100,00%;0,293773738;0,004938989;0,003776874;3.585.925.831;10;2025
FxBRx_WxMxRz_RxNCxGxx;xPxX;78,04%;0,206816496;0,003118179;0,002338634;2.130.687.131;10;2025
LLxMxDxRxz_L1;Hxldtxch;100,00%;0,195294706;0,00570838;0,003838394;1.927.882.906;10;2025
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,493943726;0,002459622;0,001790687;6.568.976.666;10;2025
LLxMxDxRxz_L1;PHxxNxXzxLxz;100,00%;0,169296574;0,002462043;0,001699982;1.599.817.395;10;2025
LLxMxDxRxz_L1;xMxRGxx;100,00%;0,401283119;0,002315591;0,001486787;5.236.468.097;10;2025
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,212410373;0,002368866;0,001480541;2.655.354.287;10;2025
LLxMxDxRxz_L1;Kxnxctx Pxrx;100,00%;0,383414635;0,00179868;0,001352154;3.854.724.638;10;2025
LLxMxDxRxz_L1;FxRTxL;100,00%;0,413278008;0,002688001;0,001253692;4.106.873.916;10;2025
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,427845183;0,001855206;0,001177908;5.906.055.108;10;2025
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;100,00%;0,227357867;0,001150957;0,000787497;3.033.233.253;10;2025
LLxMxDxRxz_L2;PHxxNxXzxLxz;100,00%;1;1;1;2;10;2025
LLxMxDxRxz_L2;Hxldtxch;19,59%;0,194036294;0,003707976;0,002142386;1.317.707.251;10;2025
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;62,25%;0,421212342;0,001248492;0,000931889;5.021.805.153;10;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;12,93%;0,163637245;0,00103673;0,000888626;1.469.705.783;10;2025
LLxMxDxRxz_L2;xMxRGxx;10,83%;0,195454677;0,001036193;0,000888165;144.313.283;10;2025
LLxMxDxRxz_L2;Kxnxctx Pxrx;97,80%;0,512931794;0,000827375;0,000640045;6.607.562.097;10;2025
LLxMxDxRxz_L2;FxRTxL;23,25%;0,215190214;0,000751221;0,000500814;1.884.847.505;10;2025
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz cxlxmbxx;13,70%;0,222078298;0,000823441;0,00048034;1.762.636.961;10;2025
LLxMxDxRxz_L2;CGz CxLxMBxx;50,81%;0,29340053;0,000551557;0,000420234;2.237.342.796;10;2025
LLxMxDxRxz_L3_xNTxL;Hxldtxch;51,29%;0,124824026;0,006265664;0,003759398;2.041.138.746;10;2025
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;100,00%;0,105874758;0,00304878;0,00304878;1.599.015.494;10;2025
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,403258066;0,002675716;0,002262394;7.406.538.941;10;2025
LLxMxDxRxz_L3_xNTxL;FxRTxL;100,00%;0,3291686;0,003361891;0,002168962;5.391.032.735;10;2025
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;90,01%;0,347724361;0,001842358;0,001602051;6.942.788.703;10;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,28322826;0,001801929;0,001589937;4.203.392.375;10;2025
LLxMxDxRxz_L3_xNTxL;xMxRGxx;96,31%;0,306412312;0,002039013;0,001427309;6.230.772.435;10;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;36,86%;0,16465339;-;-;3.492.001.306;10;2025
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;37,68%;0,149599035;-;-;3.210.843.801;10;2025
LLxMxDxRxz_L4;PHxxNxXzxLxz;100,00%;0,833333333;1;0,4;1.833.333.333;10;2025
LLxMxDxRxz_L4;Hxldtxch;100,00%;0,129006853;0,002643849;0,00177859;1.298.601.594;10;2025
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,311983601;0,00105682;0,000773743;5.178.616.708;10;2025
LLxMxDxRxz_L4;FxRTxL;100,00%;0,146911763;0,00142106;0,000639477;1.892.681.552;10;2025
LLxMxDxRxz_L4;Kxnxctx Pxrx;100,00%;0,396879168;0,000855916;0,000636047;7.600.409.504;10;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,144073987;0,000558882;0,000479042;1.808.718.058;10;2025
LLxMxDxRxz_L4;CGz CxLxMBxx;100,00%;0,208532274;0,00053831;0,00042347;2.350.127.671;10;2025
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;100,00%;0,106221707;0,000537201;0,000358134;1.405.038.612;10;2025
LLxMxDxRxz_L4;xMxRGxx;100,00%;0,138983794;0,000606477;0,000242591;1.405.212.524;10;2025
LLxMxDxRxz_PxLxTx;PHxxNxXzxLxz;100,00%;0,441127328;0,001962305;0,001232145;5.973.548.062;10;2025
LLxMxDxRxz_TxCTxCx_xLTx;Txxndx Gzz Tvt Cxlxmbxx;96,60%;0,637095318;0,00748831;0,005875108;11.371.258.733;10;2025
LLxMxDxRxz_TxCTxCx_BxJx;Txxndx Gzz Tvt Cxlxmbxx;96,83%;0,51282866;0,003965304;0,002416357;12.576.598.618;10;2025
LLxMxDxRxz_TxCTxCx_MxDxx;Txxndx Gzz Tvt Cxlxmbxx;96,98%;0,595953122;0,004967481;0,003840836;12.720.441.922;10;2025
PxLxTx_zxN_RxzTRxCCxxNxz;CGz CxLxMBxx;100,00%;0,52248335;0,017050298;0,013274875;9.248.716.752;10;2025
RxTxRGxTxNG_PxRTx;Kxnxctx Pxrx;100,00%;0,784692761;0,02032282;0,016505778;3.132.634.452;10;2025
RxMxTxL_MxVxzTxR;RxMxTxL;100,00%;0,87926571;1;0,925053533;4.272.534.714;10;2025
WxNBxCK_xDxLTxMxYxR;Hxldtxch;100,00%;0,331319892;0,013211382;0,008745997;11.274.671.455;10;2025
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz;100,00%;0,333724287;0,010767697;0,008000997;16.231.194.736;10;2025
WxNBxCK_xDxLTxMxYxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,269147209;0,010281247;0,005692922;635.653.029;10;2025
WxNBxCK_xDxLTxMxYxR;FxRTxL;100,00%;0,33507999;0,007467926;0,005553073;8.751.561.297;10;2025
WxNBxCK_BxzxNxzz;Kxnxctx txlxvxntxz;100,00%;0,40017902;0,00077426;0,000516173;12.715.151.307;10;2025
WxNBxCK_BxzxNxzz;Kxnxctx Pxrx;100,00%;0,411149197;0,000526547;-;1.399.906.188;10;2025
WxNBxCK_BxzxNxzz;RxMxTxL;100,00%;0,226912929;-;-;1.958.663.149;10;2025
WxNBxCK_BxzxNxzz_PxLxTx;Kxnxctx txlxvxntxz;100,00%;0,505160899;-;-;14.689.131.755;10;2025
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,264809758;0,026811495;0,01759934;10.423.812.125;10;2025
WxNBxCK_CLxRx;Hxldtxch;100,00%;0,23074017;0,020025189;0,013476071;7.130.031.095;10;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;100,00%;0,190882203;0,014538498;0,011286466;6.287.902.578;10;2025
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,179730404;0,013703704;0,010185185;5.080.878.682;10;2025
WxNBxCK_CLxRx;FxRTxL;100,00%;0,229123894;0,01010101;0,006516781;6.520.736.123;10;2025
WxNBxCK_CxNzxMxR;Hxldtxch;100,00%;0,053539823;0,01322314;0,01322314;7.188.230.088;10;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,045762712;0,012345679;0,009876543;7.144.519.774;10;2025
WxNBxCK_CxNzxMxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,059392726;0,016853933;0,007022472;16.028.278.278;10;2025
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;100,00%;0,03873553;0,002873563;0,002873563;6.599.955.476;10;2025
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;100,00%;0,222682448;0,010548846;0,007593131;7.380.374.712;10;2025
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,259754502;0,010636177;0,006758593;8.177.567.234;10;2025
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;100,00%;0,223996811;0,007572936;0,004945169;8.139.788.285;10;2025
WxNBxCK_DxxDxRxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,235850635;0,005363237;0,003723239;9.706.475.151;10;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx Pxrx;100,00%;0,410605557;0,000539229;0,000539229;15.153.769.512;10;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;99,98%;0,354377104;-;-;9.910.016.835;10;2025
WxNBxCK_DxxDxRxz_BxzxNxzz;RxMxTxL;100,00%;0,216766047;-;-;1.924.938.618;10;2025
WxNBxCK_DxFxRxNCxxDx;Kxnxctx txlxvxntxz;99,41%;0,578869048;0,020726221;0,016388175;12.428.292.411;10;2025
WxNBxCK_xNTxL;PHxxNxXzxLxz;100,00%;0,232958645;0,009567731;0,007296256;8.404.775.267;10;2025
WxNBxCK_xNTxL;Hxldtxch;100,00%;0,268582672;0,007357085;0,005447373;97.918.993;10;2025
WxNBxCK_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,172058068;0,005697233;0,004747694;6.049.561.219;10;2025
WxNBxCK_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,249284625;0,003612633;0,002971682;10.374.246.496;10;2025
WxNBxCK_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,168634763;0,002457002;0,001228501;5.732.131.759;10;2025
WxNBxCK_FxBRx;xPxX;99,12%;0,388852237;0,006829947;0,005481359;8.193.808.678;10;2025
WxNBxCK_FxBRx_xNVxLxNTxRxx;xPxX;99,85%;0,265505399;0,007012623;0,005610098;8.013.757.292;10;2025
WxNBxCK_FxBRx_PxLxTx;xPxX;99,49%;0,336089456;0,005506092;0,004451734;8.816.835.971;10;2025
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,406177156;0,006521456;0,005543237;6.678.745.497;10;2025
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,442478666;0,006601516;0,005015999;7.160.146.434;10;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,274676806;0,003875969;0,002768549;382.661.597;10;2025
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;100,00%;0,332553886;0,003175503;0,002211511;5.375.568.085;10;2025
WxNBxCK_MxVxzTxR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,435573615;0,002067211;0,001802184;8.398.056.011;10;2025
WxNBxCK_RxPxCTxCxxN;Kxnxctx txlxvxntxz;100,00%;0,432684637;0,020494791;0,014835141;9.495.575.385;10;2025
WxNBxCK_VTR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,08612874;0,031578947;0,031578947;5.130.553.037;10;2025
WxNBxCK_VTR;Kxnxctx txlxvxntxz;100,00%;0,126823082;0,03;0,023333333;607.968.717;10;2025
WxNBxCK_VTR;FxRTxL;100,00%;0,204812834;0,019147084;0,018276762;8.902.139.037;10;2025
WxNBxCK_VTR;Hxldtxch;100,00%;0,160342262;0,031322506;0,017401392;6.878.720.238;10;2025
WxNBxCK_VTR;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,185250477;0,017446471;0,013481364;14.622.447.481;10;2025
BxzxNxzz_PNG;Kxnxctx Pxrx;98,15%;0,165923965;0,000096089;0,000096089;6.330.604.338;11;2025
BxzxNxzz_PNG;RxMxTxL;100,00%;0,054997043;-;-;112.596.097;11;2025
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;68,47%;0,077498743;-;-;224.960.011;11;2025
BxzxNxzz_PYMx;Kxnxctx Pxrx;94,96%;0,117167355;0,000178923;0,000178923;3.185.216.243;11;2025
BxzxNxzz_PYMx;RxMxTxL;100,00%;0,046183451;-;-;1.055.805.003;11;2025
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;74,00%;0,072538999;-;-;2.491.231.845;11;2025
CRxzz_xzPxCxxL;xpxx Pxrx;100,00%;0,172815534;-;-;5.540.638.003;11;2025
CRxzz_xzPxCxxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,119787463;-;-;3.049.704.062;11;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;99,60%;0,523285052;0,002977802;0,002097997;16.293.551.015;11;2025
CRxzz_FxBRx;Kxnxctx txlxvxntxz cxlxmbxx;-;-;-;-;-;11;2025
CRxzz_PRxMxTxR;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,391997036;0,00094518;-;5.299.370.137;11;2025
CRxzz_PRxMxTxR;xpxx Txlxvxntxz Txlcx;100,00%;0,583987839;-;-;718.655.519;11;2025
CRxzz_xPzxLLxNG;Cxnxctxdxz;98,39%;0,3925971;0,035981815;0,034483649;5.692.120.475;11;2025
CRxzz_xPzxLLxNG_BzHxCK;Cxnxctxdxz;100,00%;0,138972899;-;-;1.723.388.484;11;2025
Crxzz_Bxzxnxzz;Kxnxctx Pxrx;99,75%;0,489765828;-;-;8.857.198.612;11;2025
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;83,12%;0,299958368;-;-;4.227.258.535;11;2025
Crxzz_Bxzxnxzz;RxMxTxL;100,00%;0,201108472;-;-;1;11;2025
Crxzz_Cxnzxmxr;xMxRGxx;100,00%;0,34146423;0,010045626;0,007049562;4.128.877.388;11;2025
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,530743484;0,008880632;0,006047209;10.555.907.617;11;2025
Crxzz_Cxnzxmxr;FxRTxL;100,00%;0,578342118;0,005886713;0,004447739;1.207.623.635;11;2025
Crxzz_Cxnzxmxr;CGz CxLxMBxx;100,00%;0,652401051;0,00593812;0,004269481;14.387.063.031;11;2025
FxBRx_RxPRxCxzx;xPxX;63,19%;0,116041488;0,001209677;0,00094086;1.559.728.613;11;2025
FxBRx_RxPRxCxzx;Gzz CxLxMBxx;93,45%;0,193543625;0,00054484;0,000326904;2.809.296.505;11;2025
FxBRx_WxMxRz_CxNCxLxCxxNxz;xPxX;99,45%;0,365454159;0,006402794;0,002328289;6.089.555.414;11;2025
FxBRx_WxMxRz_CxMxNx;xPxX;77,39%;0,212629774;0,000720896;0,000545543;2.120.182.947;11;2025
FxBRx_WxMxRz_CxMxNx;Gzz CxLxMBxx;93,52%;0,283777952;0,000704067;0,000478765;2.799.665.937;11;2025
FxBRx_WxMxRz_xXxCTx;xPxX;97,53%;0,393008968;0,002637312;0,002102205;4.643.898.995;11;2025
FxBRx_WxMxRz_xXxCTx;Gzz CxLxMBxx;99,06%;0,397665969;0,000622924;0,00055371;5.868.408.015;11;2025
FxBRx_WxMxRz_LxGxzTxCx;xPxX;39,48%;0,166855846;0,003401361;0,003401361;136.322.361;11;2025
FxBRx_WxMxRz_LxGxzTxCx;Gzz CxLxMBxx;94,04%;0,257365203;-;-;3.022.234.575;11;2025
FxBRx_WxMxRz_PxRTxxT;xPxX;94,26%;0,330200589;0,001274427;0,001274427;3.315.892.832;11;2025
FxBRx_WxMxRz_PxRTxxT;Gzz CxLxMBxx;99,44%;0,418914729;-;-;5.316.589.147;11;2025
FxBRx_WxMxRz_RxNCxGxx;Gzz CxLxMBxx;96,76%;0,196652984;0,000642261;0,00032113;2.678.686.454;11;2025
FxBRx_WxMxRz_RxNCxGxx;xPxX;51,30%;0,165097175;0,000303398;0,000303398;1.408.635.544;11;2025
LLxMxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,5;-;-;2;11;2025
LLxMxDxRxz;Kxnxctx Pxrx;100,00%;0,733333333;-;-;2.066.666.667;11;2025
LLxMxDxRxz;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,613402062;-;-;4.762.886.598;11;2025
LLxMxDxRxz;PHxxNxXzxLxz;100,00%;-;-;-;2;11;2025
LLxMxDxRxz;CGz CxLxMBxx;100,00%;0,333333333;-;-;1.333.333.333;11;2025
LLxMxDxRxz;xMxRGxx;100,00%;0,5;-;-;4;11;2025
LLxMxDxRxz_CLxRx_xLTx;Hxldtxch;100,00%;0,210591133;0,005730994;0,003508772;2.491.527.094;11;2025
LLxMxDxRxz_CLxRx_xLTx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,474279785;0,003918491;0,002743983;8.911.728.024;11;2025
LLxMxDxRxz_CLxRx_xLTx;PHxxNxXzxLxz;100,00%;0,213615547;0,004014774;0,002569456;3.039.621.962;11;2025
LLxMxDxRxz_CLxRx_xLTx;CGz CxLxMBxx;100,00%;0,521744224;0,003082576;0,002123099;16.713.826.195;11;2025
LLxMxDxRxz_CLxRx_xLTx;Kxnxctx Pxrx;100,00%;0,26853987;0,00281855;0,002006425;2.906.353.732;11;2025
LLxMxDxRxz_CLxRx_xLTx;xMxRGxx;100,00%;0,338471292;0,003588112;0,001963306;4.939.024.297;11;2025
LLxMxDxRxz_CLxRx_xLTx;Kxnxctx txlxvxntxz;100,00%;0,198175545;0,002803187;0,001770434;2.472.896.322;11;2025
LLxMxDxRxz_CLxRx_xLTx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,282812909;0,002606794;0,001345442;3.440.058.028;11;2025
LLxMxDxRxz_CLxRx_xLTx;FxRTxL;100,00%;0,503858077;0,003276825;0,001170295;11.311.206.955;11;2025
LLxMxDxRxz_CLxRx_BxJx;PHxxNxXzxLxz;100,00%;0,833333333;0,6;0,4;1,5;11;2025
LLxMxDxRxz_CLxRx_BxJx;Hxldtxch;41,79%;0,085354025;0,011363636;0,007575758;1.307.468.477;11;2025
LLxMxDxRxz_CLxRx_BxJx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,374511719;0,004283852;0,00232818;8.139.020.647;11;2025
LLxMxDxRxz_CLxRx_BxJx;CGz CxLxMBxx;100,00%;0,293377843;0,002381582;0,001852342;5.432.885.646;11;2025
LLxMxDxRxz_CLxRx_BxJx;Kxnxctx txlxvxntxz cxlxmbxx;86,26%;0,169572935;0,001231527;0,000615764;2.165.291.845;11;2025
LLxMxDxRxz_CLxRx_BxJx;FxRTxL;100,00%;0,324968944;-;-;5.523.478.261;11;2025
LLxMxDxRxz_CLxRx_BxJx;Kxnxctx Pxrx;100,00%;0,291435876;0,001461988;-;6.195.142.735;11;2025
LLxMxDxRxz_CLxRx_BxJx;xMxRGxx;56,65%;0,157166706;-;-;1.654.901.026;11;2025
LLxMxDxRxz_CLxRx_MxDxx;PHxxNxXzxLxz;100,00%;1;0,5;0,5;1;11;2025
LLxMxDxRxz_CLxRx_MxDxx;Hxldtxch;40,80%;0,093578329;0,012145749;0,006072874;127.884.069;11;2025
LLxMxDxRxz_CLxRx_MxDxx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,385475786;0,003170339;0,002256851;8.043.622.354;11;2025
LLxMxDxRxz_CLxRx_MxDxx;CGz CxLxMBxx;100,00%;0,29681112;0,003060912;0,001989593;5.258.108.476;11;2025
LLxMxDxRxz_CLxRx_MxDxx;Kxnxctx Pxrx;100,00%;0,30328495;0,002938707;0,001679261;6.159.536.542;11;2025
LLxMxDxRxz_CLxRx_MxDxx;FxRTxL;100,00%;0,309090909;0,00191296;0,00095648;5.562.158.167;11;2025
LLxMxDxRxz_CLxRx_MxDxx;xMxRGxx;53,67%;0,155363571;0,001390176;0,000926784;1.685.097.192;11;2025
LLxMxDxRxz_CLxRx_MxDxx;Kxnxctx txlxvxntxz cxlxmbxx;81,66%;0,17357562;0,000727008;-;2.199.255.474;11;2025
LLxMxDxRxz_xNTxL_xLTx;Hxldtxch;100,00%;0,202491012;0,003804692;0,003170577;2.761.684.643;11;2025
LLxMxDxRxz_xNTxL_xLTx;PHxxNxXzxLxz;100,00%;0,185128574;0,005342399;0,002914036;3.182.521.129;11;2025
LLxMxDxRxz_xNTxL_xLTx;Kxnxctx Pxrx;100,00%;0,236758555;0,002909039;0,00227047;2.953.451.259;11;2025
LLxMxDxRxz_xNTxL_xLTx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,437228171;0,002617725;0,001948751;9.674.517.384;11;2025
LLxMxDxRxz_xNTxL_xLTx;CGz CxLxMBxx;100,00%;0,533856777;0,001668927;0,001147387;16.742.677.358;11;2025
LLxMxDxRxz_xNTxL_xLTx;xMxRGxx;100,00%;0,294473368;0,000951992;0,000815993;5.064.237.085;11;2025
LLxMxDxRxz_xNTxL_xLTx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,246952173;0,000759494;0,000759494;3.815.692.404;11;2025
LLxMxDxRxz_xNTxL_xLTx;FxRTxL;100,00%;0,483148035;0,000724769;-;11.359.800.403;11;2025
LLxMxDxRxz_xNTxL_xLTx;Kxnxctx txlxvxntxz;100,00%;0,164257754;-;-;2.423.517.013;11;2025
LLxMxDxRxz_xNTxL_BxJx;PHxxNxXzxLxz;100,00%;1;1;0,888888889;1.555.555.556;11;2025
LLxMxDxRxz_xNTxL_BxJx;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,331966115;0,001290947;0,00082293;8.102.193.117;11;2025
LLxMxDxRxz_xNTxL_BxJx;Hxldtxch;42,96%;0,074451337;0,001735837;0,000789017;1.279.865.125;11;2025
LLxMxDxRxz_xNTxL_BxJx;Kxnxctx Pxrx;100,00%;0,268494394;0,000786805;0,0006411;6.337.433.201;11;2025
LLxMxDxRxz_xNTxL_BxJx;FxRTxL;100,00%;0,295611736;0,000800419;0,000430995;5.722.898.693;11;2025
LLxMxDxRxz_xNTxL_BxJx;CGz CxLxMBxx;100,00%;0,266280305;0,000623683;0,000354854;5.491.371.288;11;2025
LLxMxDxRxz_xNTxL_BxJx;xMxRGxx;58,01%;0,125857427;0,000587524;0,000311042;1.679.999.826;11;2025
LLxMxDxRxz_xNTxL_BxJx;Kxnxctx txlxvxntxz cxlxmbxx;87,72%;0,140406322;0,000437063;0,000218531;2.153.289.431;11;2025
LLxMxDxRxz_xNTxL_BxJx;Kxnxctx txlxvxntxz;0,00%;0,5;-;-;2;11;2025
LLxMxDxRxz_xNTxL_MxDxx;PHxxNxXzxLxz;100,00%;1;1;1;1;11;2025
